CarId,Firmware,LaneChange,PulseWidth
1,4.0,False,0.057886574999429286
1,4.0,False,0.059729528962634504
1,4.0,False,0.06644336401950568
1,4.0,False,0.058260565041564405
1,4.0,False,0.0001949960133060813
1,4.0,False,0.0004329889779910445
1,4.0,False,0.23358724801801145
1,4.0,False,0.0909807599382475
1,4.0,False,0.15188426000531763
1,4.0,False,0.06990627897903323
1,4.0,False,0.20024706900585443
1,4.0,False,0.060841502039693296
1,4.0,False,0.0005359869683161378
1,4.0,False,0.06304344697855413
1,4.0,False,0.05263270402792841
1,4.0,False,0.079499043058604
1,4.0,False,0.08982678793836385
1,std,False,0.12690783804282546
1,std,False,0.09555361792445183
1,std,False,0.048039803048595786
1,std,False,0.09665159089490771
1,std,False,0.032020202139392495
1,std,False,0.08649684488773346
1,std,False,0.045251871924847364
1,std,False,0.07391815818846226
1,std,False,0.07936202199198306
1,std,False,0.060980480862781405
1,std,False,0.052112701116129756
1,std,False,0.00018499488942325115
1,std,False,0.08595985802821815
1,std,False,0.04251094092614949
1,std,False,0.06955826608464122
1,std,False,0.05776156089268625
1,std,False,0.2786960541270673
1,std,False,0.6628844800870866
1,std,False,0.04529587086290121
1,std,False,0.07587210997007787
1,std,False,0.058967530028894544
1,std,False,0.05926552298478782
1,std,False,1.066644418053329
1,std,False,0.05334767000749707
1,std,False,0.0002069950569421053
1,std,False,0.21115273796021938
1,std,False,0.04562886292114854
1,std,False,0.00022899406030774117
1,std,False,0.06992825702764094
1,std,False,1.0931897559203207
1,std,False,0.06331542204134166
1,std,False,0.21285669598728418
1,std,False,0.08975976309739053
1,std,False,0.00019899499602615833
1,std,False,0.06320142396725714
1,std,False,0.059028528863564134
1,std,False,0.06807030411437154
1,std,False,0.06183445896022022
1,std,False,0.07022724999114871
1,std,False,0.04928377107717097
1,std,False,0.07893803296610713
1,std,False,0.721533017931506
1,std,False,0.13462664396502078
1,std,False,0.45828057918697596
1,std,False,0.05404365295544267
1,std,False,0.08324792492203414
1,std,False,0.0663213471416384
1,std,False,0.06263243895955384
1,std,False,0.06938727106899023
1,std,False,0.05652959086000919
1,std,False,0.06150946719571948
1,std,False,0.3762306228745729
1,std,False,0.24342293292284012
1,std,False,0.0733551720622927
1,std,False,0.08203495596535504
1,std,False,0.061609463999047875
1,std,False,0.3418244810309261
1,std,False,0.07409615302458405
1,std,False,0.07230828399769962
1,std,False,0.0002859928645193577
1,std,False,0.07417124090716243
1,std,False,0.06430847407318652
1,std,False,0.20847805310040712
1,std,False,0.05439070891588926
1,std,False,0.1843956250231713
1,std,False,0.047438873909413815
1,std,False,0.1618700500112027
1,std,False,0.3350068230647594
1,std,False,0.07759510586038232
1,std,False,0.19064934691414237
1,std,False,0.09113777615129948
1,std,False,0.08165600686334074
1,std,False,0.03211321611888707
1,std,False,0.06403643707744777
1,std,False,0.06046652398072183
1,std,False,0.07347220694646239
1,std,False,0.0548336619976908
1,std,False,0.08386095287278295
1,std,False,0.05037477100268006
1,std,False,0.06999429105781019
1,std,False,0.043553936993703246
1,std,False,0.07839608704671264
1,std,False,0.0652924058958888
1,std,False,0.25767671107314527
1,std,False,0.6114220770541579
1,std,False,0.1618700500112027
1,std,False,0.3350068230647594
1,std,False,0.07759510586038232
1,std,False,0.19064934691414237
1,std,False,0.09113777615129948
1,std,False,0.08165600686334074
1,std,False,0.03211321611888707
1,std,False,0.06403643707744777
1,std,False,0.06046652398072183
1,std,False,0.07347220694646239
1,std,False,0.0548336619976908
1,std,False,0.08386095287278295
1,std,False,0.05037477100268006
1,std,False,0.06999429105781019
1,std,False,0.043553936993703246
1,std,False,0.07839608704671264
1,std,False,0.0652924058958888
1,std,False,0.25767671107314527
1,std,False,0.6114220770541579
1,std,False,0.10862234886735678
1,std,False,0.1618700500112027
1,std,False,0.3350068230647594
1,std,False,0.07759510586038232
1,std,False,0.19064934691414237
1,std,False,0.09113777615129948
1,std,False,0.08165600686334074
1,std,False,0.03211321611888707
1,std,False,0.06403643707744777
1,std,False,0.06046652398072183
1,std,False,0.07347220694646239
1,std,False,0.0548336619976908
1,std,False,0.08386095287278295
1,std,False,0.05037477100268006
1,std,False,0.06999429105781019
1,std,False,0.043553936993703246
1,std,False,0.07839608704671264
1,std,False,0.0652924058958888
1,std,False,0.25767671107314527
1,std,False,0.6114220770541579
1,std,False,0.10862234886735678
1,std,False,0.11883909907191992
1,std,False,0.2052369830198586
1,std,False,0.001010974869132042
1,std,False,0.23420527391135693
1,std,False,1.1942208060063422
1,std,False,0.07147925207391381
1,std,False,0.16924386308528483
1,std,False,0.0002359938807785511
1,std,False,0.19674619007855654
1,std,False,0.13287375192157924
1,std,False,0.1776696559973061
1,std,False,0.2052369830198586
1,std,False,0.001010974869132042
1,std,False,0.23420527391135693
1,std,False,1.1942208060063422
1,std,False,0.07147925207391381
1,std,False,0.16924386308528483
1,std,False,0.0002359938807785511
1,std,False,0.19674619007855654
1,std,False,0.13287375192157924
1,std,False,0.1776696559973061
1,std,False,0.11686814296990633
1,std,False,0.094418692169711
1,std,False,0.12629291298799217
1,std,False,0.5513584960717708
1,std,False,0.10481043299660087
1,std,False,0.2413590878713876
1,std,False,0.07621413399465382
1,std,False,0.048154819989576936
1,std,False,0.07626613206230104
1,std,False,0.06223047594539821
1,std,False,0.07555414899252355
1,std,False,0.6106850430369377
1,std,False,0.08843883406370878
1,std,False,0.4482780199032277
1,std,False,0.04977978114038706
1,std,False,0.08180599589832127
1,std,False,0.07312320894561708
1,std,False,0.07309421012178063
1,std,False,0.1903963361401111
1,std,False,0.3109803809784353
1,std,False,0.19340526103042066
1,std,False,0.20285702985711396
1,std,False,0.1909243231639266
1,std,False,0.058440567925572395
1,std,False,0.3921773910988122
1,std,False,0.11078728595748544
1,std,False,0.1157841628883034
1,std,False,0.0001999950036406517
1,std,False,0.11206625495105982
1,std,False,0.28294506715610623
1,std,False,0.6362124050501734
1,std,False,0.00022599496878683567
1,std,False,0.12721788208000362
1,std,False,0.06345344404689968
1,std,False,0.10817134892567992
1,std,False,0.04377192701213062
1,std,False,0.08971780096180737
1,std,False,0.4265575441531837
1,std,False,0.0002679929602891207
1,std,False,0.12197000999003649
1,std,False,0.08532990887761116
1,std,False,0.33961167512461543
1,std,False,0.18606443889439106
1,std,False,0.35520229302346706
1,std,False,0.14716239110566676
1,std,False,0.23460524692200124
1,std,False,1.0361005899030715
1,std,False,0.17890161299146712
1,std,False,0.14716239110566676
1,std,False,0.23460524692200124
1,std,False,1.0361005899030715
1,std,False,0.17890161299146712
1,std,False,1.061966956127435
1,std,False,0.12570491689257324
1,std,False,0.11222824803553522
1,std,False,0.266896452056244
1,std,False,0.31360430479981005
1,std,False,0.12479593814350665
1,std,False,0.17076181108132005
1,std,False,0.7213902999646962
1,std,False,0.20387699687853456
1,std,False,0.08386694313958287
1,std,False,0.1357476687990129
1,std,False,0.15308524412102997
1,std,False,0.0003619908820837736
1,std,False,0.1121402489952743
1,std,False,0.1510312941391021
1,std,False,0.852598078083247
1,std,False,0.09306971612386405
1,std,False,0.16425696900114417
1,std,False,0.18053456908091903
1,std,False,0.2441940070129931
1,std,False,0.09672662592492998
1,std,False,0.27020136802457273
1,std,False,0.0014579640701413155
1,std,False,0.09377669892273843
1,std,False,0.9396089389920235
1,std,False,0.0009039780125021935
1,std,False,0.32074712705798447
1,std,False,0.10453843488357961
1,std,False,0.061160498997196555
1,std,False,0.21388774900697172
1,std,False,0.22924337186850607
1,std,False,0.22940436913631856
1,std,False,0.11282723001204431
1,std,False,0.8350405008532107
1,std,False,0.0004279890563338995
1,std,False,0.0012079700827598572
1,std,False,0.0001869958359748125
1,std,False,0.09542565699666739
1,std,False,0.08706986298784614
1,std,False,0.0930157161783427
1,std,False,0.18847737298347056
1,std,False,0.08788884291425347
1,std,False,0.19735615490935743
1,std,False,0.1991341111715883
1,std,False,0.17564568598754704
1,std,False,0.2096758501138538
1,std,False,0.16602192190475762
1,std,False,0.23527722200378776
1,std,False,0.13050379394553602
1,std,False,0.14531443105079234
1,std,False,0.1281018538866192
1,std,False,0.5215821890160441
1,std,False,0.3733518300577998
1,std,False,0.15009931288659573
1,std,False,0.0003849901258945465
1,std,False,0.19551619794219732
1,std,False,0.0872608560603112
1,std,False,0.20729190786369145
1,std,False,0.08838382898829877
1,std,False,0.09872957412153482
1,std,False,0.11072427988983691
1,std,False,0.30909240804612637
1,std,False,0.13966956897638738
1,std,False,0.2150987160857767
1,std,False,0.12503592786379158
1,std,False,0.00018299603834748268
1,std,False,0.2029420139733702
1,std,False,0.20115005900152028
1,std,False,0.32648898009210825
1,std,False,0.15778312389738858
1,std,False,0.14949632505886257
1,std,False,0.16816886700689793
1,std,False,0.055037647020071745
1,std,False,0.09369269711896777
1,std,False,0.05709059699438512
1,std,False,0.05968253291212022
1,std,False,0.09775059693492949
1,std,False,0.28275605011731386
1,std,False,0.6570988488383591
1,std,False,0.14997031399980187
1,std,False,0.08010603114962578
1,std,False,0.297868677880615
1,std,False,0.12881683418527246
1,std,False,0.1029774690978229
1,std,False,0.37196885608136654
1,std,False,0.0960696388501674
1,std,False,0.0008089800830930471
1,std,False,0.0677353348582983
1,std,False,0.0642604201566428
1,std,False,0.05853356095030904
1,std,False,0.08266296796500683
1,std,False,0.29945263895206153
1,std,False,0.0843619261868298
1,std,False,0.6372683348599821
1,std,False,0.10000854101963341
1,std,False,0.2648544900584966
1,std,False,0.09346670191735029
1,std,False,0.1836184780113399
1,std,False,0.18845635908655822
1,std,False,0.09360369481146336
1,std,False,0.00017899507656693459
1,std,False,0.11169224907644093
1,std,False,0.2400600879918784
1,std,False,0.03839405393227935
1,std,False,0.10108951106667519
1,std,False,0.17956957686692476
1,std,False,0.11156025319360197
1,std,False,0.11656212899833918
1,std,False,0.2454829530324787
1,std,False,0.05499264504760504
1,std,False,0.10281146690249443
1,std,False,0.059919524006545544
1,std,False,0.25718866498209536
1,std,False,0.08048801706172526
1,std,False,0.07239321689121425
1,std,False,0.0477228241506964
1,std,False,0.00017499597743153572
1,std,False,0.07641011686064303
1,std,False,0.05169672705233097
1,std,False,0.060589506989344954
1,std,False,0.03953502606600523
1,std,False,0.00025799404829740524
1,std,False,0.2687963778153062
1,std,False,0.6038591251708567
1,std,False,0.09379961295053363
1,std,False,0.31972486106678843
1,std,False,0.03576609003357589
1,std,False,0.000171995023265481
1,std,False,0.2093286719173193
1,std,False,0.5558608500286937
1,std,False,0.11670202994719148
1,std,False,0.0732341359835118
1,std,False,0.08542982512153685
1,std,False,0.4143964520189911
1,std,False,0.07340913196094334
1,std,False,0.12483382201753557
1,std,False,0.11039423407055438
1,std,False,0.27047022501938045
1,std,False,0.05951350904069841
1,std,False,0.0003159919288009405
1,std,False,0.09882052498869598
1,std,False,0.04543786193244159
1,std,False,0.10196044505573809
1,std,False,0.031076221959665418
1,std,False,0.07846303400583565
1,std,False,0.06760230707004666
1,std,False,0.00019099493511021137
1,std,False,0.2201464851386845
1,std,False,0.07656308286823332
1,std,False,0.00019099493511021137
1,std,False,0.08395989704877138
1,std,False,0.061298463959246874
1,std,False,0.07423514104448259
1,std,False,0.048170793103054166
1,std,False,0.08663382986560464
1,std,False,0.055226616095751524
1,std,False,0.07771705300547183
1,std,False,0.05297367298044264
1,std,False,0.08895677188411355
1,std,False,0.04403289710171521
1,std,False,0.0740891438908875
1,std,False,0.05131171504035592
1,std,False,0.08367990399710834
1,std,False,0.039879000978544354
1,std,False,0.08020399115048349
1,std,False,0.045336863957345486
1,std,False,0.06280043302103877
1,std,False,0.08966076280921698
1,std,False,0.07920802314765751
1,std,False,0.06649934104643762
1,std,False,0.07076723384670913
1,std,False,0.06862128712236881
1,std,False,0.04948276584036648
1,std,False,0.06733331899158657
1,std,False,0.045085875084623694
1,std,False,0.08087698207236826
1,std,False,0.068075300892815
1,std,False,0.09794355602934957
1,std,False,0.08350891596637666
1,std,False,0.03404915099963546
1,std,False,0.07640909310430288
1,std,False,0.07525212201289833
1,std,False,0.056104599963873625
1,std,False,0.07457713899202645
1,std,False,0.057301569962874055
1,std,False,0.08145096804946661
1,std,False,0.04748081509023905
1,std,False,0.07085623196326196
1,std,False,0.06655933894217014
1,std,False,0.07154921488836408
1,std,False,0.06216044817119837
1,std,False,0.47151723387651145
1,std,False,0.06224444694817066
1,std,False,0.07530012121424079
1,std,False,0.06959426286630332
1,std,False,0.07726407190784812
1,std,False,0.06181545811705291
1,std,False,0.06592935509979725
1,std,False,0.06701932684518397
1,std,False,0.06280043302103877
1,std,False,0.08966076280921698
1,std,False,0.07920802314765751
1,std,False,0.06649934104643762
1,std,False,0.07076723384670913
1,std,False,0.06862128712236881
1,std,False,0.04948276584036648
1,std,False,0.06733331899158657
1,std,False,0.045085875084623694
1,std,False,0.08087698207236826
1,std,False,0.068075300892815
1,std,False,0.09794355602934957
1,std,False,0.08350891596637666
1,std,False,0.03404915099963546
1,std,False,0.07640909310430288
1,std,False,0.07525212201289833
1,std,False,0.056104599963873625
1,std,False,0.07457713899202645
1,std,False,0.057301569962874055
1,std,False,0.08145096804946661
1,std,False,0.04748081509023905
1,std,False,0.07085623196326196
1,std,False,0.06655933894217014
1,std,False,0.07154921488836408
1,std,False,0.06216044817119837
1,std,False,0.47151723387651145
1,std,False,0.06224444694817066
1,std,False,0.07530012121424079
1,std,False,0.06959426286630332
1,std,False,0.07726407190784812
1,std,False,0.06181545811705291
1,std,False,0.06592935509979725
1,std,False,0.06701932684518397
1,std,False,0.07451714109629393
1,std,False,0.0597765080165118
1,std,False,0.07602310297079384
1,std,False,0.08046399196609855
1,std,False,0.07616210007108748
1,std,False,0.07862703781574965
1,std,False,0.00021399417892098427
1,std,False,0.10291443183086812
1,std,False,0.07754906499758363
1,std,False,0.0811929740011692
1,std,False,0.048611787147819996
1,std,False,0.07542411796748638
1,std,False,0.045634860871359706
1,std,False,0.08551086718216538
1,std,False,0.056545588886365294
1,std,False,0.0015199619811028242
1,std,False,0.08323592296801507
1,std,False,0.060749483993276954
1,std,False,0.00021199416369199753
1,std,False,0.06980825797654688
1,std,False,0.06857428885996342
1,std,False,0.0767010860145092
1,std,False,0.0759421051479876
1,std,False,0.06506237690337002
1,std,False,0.07716307393275201
1,std,False,0.06480838311836123
1,std,False,0.07235119491815567
1,std,False,0.06161746196448803
1,std,False,0.08147296705283225
1,std,False,0.0518087069503963
1,std,False,0.08076098514720798
1,std,False,0.08743881806731224
1,std,False,0.03716107294894755
1,std,False,0.0846258879173547
1,std,False,0.038347043097019196
1,std,False,0.10782130993902683
1,std,False,0.03634809306822717
1,std,False,0.09792055585421622
1,std,False,0.03915202314965427
1,std,False,0.11731607280671597
1,std,False,0.03953301417641342
1,std,False,0.08650184096768498
1,std,False,0.06280043302103877
1,std,False,0.08966076280921698
1,std,False,0.07920802314765751
1,std,False,0.06649934104643762
1,std,False,0.07076723384670913
1,std,False,0.06862128712236881
1,std,False,0.04948276584036648
1,std,False,0.06733331899158657
1,std,False,0.045085875084623694
1,std,False,0.08087698207236826
1,std,False,0.068075300892815
1,std,False,0.09794355602934957
1,std,False,0.08350891596637666
1,std,False,0.03404915099963546
1,std,False,0.07640909310430288
1,std,False,0.07525212201289833
1,std,False,0.056104599963873625
1,std,False,0.07457713899202645
1,std,False,0.057301569962874055
1,std,False,0.08145096804946661
1,std,False,0.04748081509023905
1,std,False,0.07085623196326196
1,std,False,0.06655933894217014
1,std,False,0.07154921488836408
1,std,False,0.06216044817119837
1,std,False,0.47151723387651145
1,std,False,0.06224444694817066
1,std,False,0.07530012121424079
1,std,False,0.06959426286630332
1,std,False,0.07726407190784812
1,std,False,0.06181545811705291
1,std,False,0.06592935509979725
1,std,False,0.06701932684518397
1,std,False,0.07451714109629393
1,std,False,0.0597765080165118
1,std,False,0.07602310297079384
1,std,False,0.08046399196609855
1,std,False,0.07616210007108748
1,std,False,0.07862703781574965
1,std,False,0.00021399417892098427
1,std,False,0.10291443183086812
1,std,False,0.07754906499758363
1,std,False,0.0811929740011692
1,std,False,0.048611787147819996
1,std,False,0.07542411796748638
1,std,False,0.045634860871359706
1,std,False,0.08551086718216538
1,std,False,0.056545588886365294
1,std,False,0.0015199619811028242
1,std,False,0.08323592296801507
1,std,False,0.060749483993276954
1,std,False,0.00021199416369199753
1,std,False,0.06980825797654688
1,std,False,0.06857428885996342
1,std,False,0.0767010860145092
1,std,False,0.0759421051479876
1,std,False,0.06506237690337002
1,std,False,0.07716307393275201
1,std,False,0.06480838311836123
1,std,False,0.07235119491815567
1,std,False,0.06161746196448803
1,std,False,0.08147296705283225
1,std,False,0.0518087069503963
1,std,False,0.08076098514720798
1,std,False,0.08743881806731224
1,std,False,0.03716107294894755
1,std,False,0.0846258879173547
1,std,False,0.038347043097019196
1,std,False,0.10782130993902683
1,std,False,0.03634809306822717
1,std,False,0.09792055585421622
1,std,False,0.03915202314965427
1,std,False,0.11731607280671597
1,std,False,0.03953301417641342
1,std,False,0.08650184096768498
1,std,False,0.05217169807292521
1,std,False,0.09585360786877573
1,std,False,0.07835904508829117
1,std,False,0.08956476487219334
1,std,False,0.0481557990424335
1,std,False,0.10502936691045761
1,std,False,0.11343615688383579
1,std,False,0.06865927902981639
1,std,False,0.09071172610856593
1,std,False,0.04698382201604545
1,std,False,0.07772505190223455
1,std,False,0.058649529004469514
1,std,False,0.0006819830741733313
1,std,False,0.07071422808803618
1,std,False,0.049968746956437826
1,std,False,0.06855828082188964
1,std,False,0.07280117506161332
1,std,False,0.07574110198765993
1,std,False,0.07691307202912867
1,std,False,0.14041448011994362
1,std,False,0.12672082288190722
1,std,False,0.10502836713567376
1,std,False,0.16012798598967493
1,std,False,0.10256942897103727
1,std,False,0.45346163283102214
1,std,False,0.0815709549933672
1,std,False,0.08448888221755624
1,std,False,0.06560835498385131
1,std,False,0.07869502692483366
1,std,False,0.05021174089051783
1,std,False,0.0838818980846554
1,std,False,0.045915849041193724
1,std,False,0.07025023805908859
1,std,False,0.10502936691045761
1,std,False,0.11343615688383579
1,std,False,0.06865927902981639
1,std,False,0.09071172610856593
1,std,False,0.04698382201604545
1,std,False,0.07772505190223455
1,std,False,0.058649529004469514
1,std,False,0.0006819830741733313
1,std,False,0.07071422808803618
1,std,False,0.049968746956437826
1,std,False,0.06855828082188964
1,std,False,0.07280117506161332
1,std,False,0.07574110198765993
1,std,False,0.07691307202912867
1,std,False,0.14041448011994362
1,std,False,0.12672082288190722
1,std,False,0.10502836713567376
1,std,False,0.16012798598967493
1,std,False,0.10256942897103727
1,std,False,0.45346163283102214
1,std,False,0.0815709549933672
1,std,False,0.08448888221755624
1,std,False,0.06560835498385131
1,std,False,0.07869502692483366
1,std,False,0.05021174089051783
1,std,False,0.0838818980846554
1,std,False,0.045915849041193724
1,std,False,0.07025023805908859
1,std,False,0.07076122681610286
1,std,False,0.06308941799215972
1,std,False,0.06853028200566769
1,std,False,0.056878574192523956
1,std,False,0.08549985685385764
1,std,False,0.061875449027866125
1,std,False,0.02184445201419294
1,std,False,0.09135371004231274
1,std,False,0.09450163086876273
1,std,False,0.08136696019209921
1,std,False,0.07147720782086253
1,std,False,0.06266842898912728
1,std,False,0.06846228404901922
1,std,False,0.06724931416101754
1,std,False,0.07315016584470868
1,std,False,0.07561810407787561
1,std,False,0.06067447899840772
1,std,False,0.06133446306921542
1,std,False,0.00020599388517439365
1,std,False,0.07857503090053797
1,std,False,0.06878127506934106
1,std,False,0.07313416711986065
1,std,False,0.07351515698246658
1,std,False,0.06985124899074435
1,std,False,0.05480062589049339
1,std,False,0.07323616393841803
1,std,False,0.05584160005673766
1,std,False,0.0002179939765483141
1,std,False,0.07710706698708236
1,std,False,0.06272442801855505
1,std,False,0.08057498000562191
1,std,False,0.048071795143187046
1,std,False,0.07409014203585684
1,std,False,0.063875398831442
1,std,False,0.08358790399506688
1,std,False,0.06266642897389829
1,std,False,0.07756705512292683
1,std,False,0.0767390769906342
1,std,False,0.06984124891459942
1,std,False,0.05026074009947479
1,std,False,0.00022599403746426105
1,std,False,0.0724151839967817
1,std,False,0.07896402082405984
1,std,False,0.040806977078318596
1,std,False,0.09565160213969648
1,std,False,0.07742205890826881
1,std,False,0.32934474293142557
1,std,False,0.09322166303172708
1,std,False,0.08128696191124618
1,std,False,0.35843501309864223
1,std,False,0.00023299409076571465
1,std,False,0.2364330729469657
1,std,False,0.10659632692113519
1,std,False,0.05415864195674658
1,std,False,0.11584509606473148
1,std,False,0.05490162409842014
1,std,False,0.1247138730250299
1,std,False,0.13179169595241547
1,std,False,0.19678506604395807
1,std,False,0.17396463779732585
1,std,False,0.08277992508374155
1,std,False,0.14734630496241152
1,std,False,0.00028899312019348145
1,std,False,0.035308114951476455
1,std,False,0.15256117493845522
1,std,False,0.03114921902306378
1,std,False,0.17029973003081977
1,std,False,0.1400524890050292
1,std,False,0.1992460039909929
1,std,False,0.2493977469857782
1,std,False,0.37511659506708384
1,std,False,0.2404399709776044
1,std,False,0.16704281186684966
1,std,False,0.00040499004535377026
1,std,False,0.11399214202538133
1,std,False,0.09555860399268568
1,std,False,0.06814729096367955
1,std,False,0.2276182931382209
1,std,False,0.08667882694862783
1,std,False,0.08115296508185565
1,std,False,0.08029798581264913
1,std,False,0.19356014719232917
1,std,False,0.10443938081152737
1,std,False,0.038735029054805636
1,std,False,0.08613384002819657
1,std,False,0.08607384189963341
1,std,False,0.06959725520573556
1,std,False,0.08600284392014146
1,std,False,0.08750180597417057
1,std,False,0.0675473059527576
1,std,False,0.06611334206536412
1,std,False,0.09271767595782876
1,std,False,0.06394139607436955
1,std,False,0.6863017920404673
1,std,False,0.08058397890999913
1,std,False,0.0940966410562396
1,std,False,0.14304140792228281
1,std,False,0.449461713898927
1,std,False,0.11762604699470103
1,std,False,0.07947700400836766
1,std,False,0.08951775217428803
1,std,False,0.08339190692640841
1,std,False,0.04430588707327843
1,std,False,0.09384264377877116
1,std,False,0.07523411116562784
1,std,False,0.06853827903978527
1,std,False,0.07352115400135517
1,std,False,0.07071822392754257
1,std,False,0.06686532101593912
1,std,False,0.03793304692953825
1,std,False,0.08868377399630845
1,std,False,0.08108796295709908
1,std,False,0.05467462819069624
1,std,False,0.07344615482725203
1,std,False,0.049730752129107714
1,std,False,0.08092696685343981
1,std,False,0.058862522011622787
1,std,False,0.07045223098248243
1,std,False,0.05698456917889416
1,std,False,0.06865527690388262
1,std,False,0.05303066805936396
1,std,False,0.027552308049052954
1,std,False,0.0979475409258157
1,std,False,0.09074872103519738
1,std,False,0.14304140792228281
1,std,False,0.449461713898927
1,std,False,0.11762604699470103
1,std,False,0.07947700400836766
1,std,False,0.08951775217428803
1,std,False,0.08339190692640841
1,std,False,0.04430588707327843
1,std,False,0.09384264377877116
1,std,False,0.07523411116562784
1,std,False,0.06853827903978527
1,std,False,0.07352115400135517
1,std,False,0.07071822392754257
1,std,False,0.06686532101593912
1,std,False,0.03793304692953825
1,std,False,0.08868377399630845
1,std,False,0.08108796295709908
1,std,False,0.05467462819069624
1,std,False,0.07344615482725203
1,std,False,0.049730752129107714
1,std,False,0.08092696685343981
1,std,False,0.058862522011622787
1,std,False,0.07045223098248243
1,std,False,0.05698456917889416
1,std,False,0.06865527690388262
1,std,False,0.05303066805936396
1,std,False,0.027552308049052954
1,std,False,0.0979475409258157
1,std,False,0.09074872103519738
1,std,False,0.0701342390384525
1,std,False,0.00021399394609034061
1,std,False,0.10991123993881047
1,std,False,0.043222914915531874
1,std,False,0.12589683919213712
1,std,False,0.08815978583879769
1,std,False,0.12326690508052707
1,std,False,0.07600109092891216
1,std,False,0.12932675308547914
1,std,False,0.06647733086720109
1,std,False,0.11260917200706899
1,std,False,0.0419499462004751
1,std,False,0.08292091800831258
1,std,False,0.053434657864272594
1,std,False,0.09361064992845058
1,std,False,0.05855152918957174
1,std,False,0.15770303993485868
1,std,False,0.1354865978937596
1,std,False,0.1211729571223259
1,std,False,0.08337490702979267
1,std,False,0.09410063689574599
1,std,False,0.05846653203479946
1,std,False,0.08575084595941007
1,std,False,0.054353635059669614
1,std,False,0.09241167991422117
1,std,False,0.0710542150773108
1,std,False,0.06942225689999759
1,std,False,0.06407039100304246
1,std,False,0.08206293918192387
1,std,False,0.06335840886458755
1,std,False,0.0819759420119226
1,std,False,0.0655093549285084
1,std,False,0.08202294004149735
1,std,False,0.07073022401891649
1,std,False,0.07374114799313247
1,std,False,0.19290915597230196
1,std,False,0.08492986694909632
1,std,False,0.34529732912778854
1,std,False,0.00024199392646551132
1,std,False,0.08735880604945123
1,std,False,0.044603880029171705
1,std,False,0.0889867648947984
1,std,False,0.04752080701291561
1,std,False,0.09037573006935418
1,std,False,0.03579110209830105
1,std,False,0.07187819480895996
1,std,False,0.076968067092821
1,std,False,0.024483385030180216
1,std,False,0.08991374191828072
1,std,False,0.08933075703680515
1,std,False,0.057110565016046166
1,std,False,0.018127545015886426
1,std,False,0.0800519899930805
1,std,False,0.00020599504932761192
1,std,False,0.10552634997293353
1,std,False,0.04521786398254335
1,std,False,0.0003959899768233299
1,std,False,0.12090694298967719
1,std,False,0.05169369303621352
1,std,False,0.08695179992355406
1,std,False,0.07301415200345218
1,std,False,0.00031099305488169193
1,std,False,0.0695392400957644
1,std,False,0.054073631996288896
1,std,False,0.07070621103048325
1,std,False,0.058553518960252404
1,std,False,0.05658056796528399
1,std,False,0.045724844094365835
1,std,False,0.0001829948741942644
1,std,False,0.07319514802657068
1,std,False,0.05704155704006553
1,std,False,0.07248916593380272
1,std,False,0.0469558120239526
